shipment_id,supplier_id,product_id,destination_warehouse_id,origin_city,origin_country,destination_city,destination_country,order_date,scheduled_delivery_date,actual_delivery_date,delay_days,shipping_mode,carrier,status,quantity_units,shipment_cost_usd,is_late,late_delivery_risk,severity,risk_score
SHP-0974,SUP-002,PRD-004,WH-15,Accra,Ghana,Lagos,Nigeria,2023-07-07,2023-08-03,2023-08-04,1,Sea,Maersk,Delayed,255,663.0,1,0.53,medium,0.314
SHP-0975,SUP-015,PRD-043,WH-01,Paris,Germany,Chicago,United States,2023-11-19,2023-11-25,2023-11-25,0,Sea,Maersk,Delivered,71,2300.4,0,0.9,low,0.292
SHP-0976,SUP-032,PRD-096,WH-13,Cairo,Kenya,Tokyo,Japan,2022-11-04,2022-12-08,2022-12-08,0,Sea,CMA CGM,Delivered,404,19634.4,0,0.46,low,0.148
SHP-0977,SUP-040,PRD-119,WH-08,Milan,United Kingdom,Amsterdam,Netherlands,2024-06-13,2024-06-23,2024-06-25,2,Road,DB Schenker,Delayed,330,37999.5,1,0.71,medium,0.414
SHP-0978,SUP-013,PRD-039,WH-13,Sydney,Singapore,Tokyo,Japan,2022-12-11,2022-12-31,2022-12-31,0,Air,FedEx,Delivered,200,85000.0,0,0.17,low,0.053
SHP-0979,SUP-021,PRD-063,WH-03,Mumbai,Australia,Toronto,Canada,2024-02-17,2024-03-16,2024-03-17,1,Air,Emirates SkyCargo,Delayed,53,15794.0,1,0.79,medium,0.397
SHP-0980,SUP-002,PRD-005,WH-08,Nairobi,Ghana,Amsterdam,Netherlands,2023-12-15,2024-01-11,2024-01-11,0,Air,FedEx,Delivered,198,45144.0,0,0.42,low,0.136
SHP-0981,SUP-029,PRD-086,WH-05,Buenos Aires,Colombia,Berlin,Germany,2022-12-12,2022-12-22,2022-12-24,2,Sea,CMA CGM,Delayed,434,8940.4,1,0.41,medium,0.323
SHP-0982,SUP-004,PRD-011,WH-10,Chicago,United States,Bogotá,Colombia,2022-10-20,2022-10-25,2022-10-25,0,Air,DHL,Delivered,288,63936.0,0,0.33,low,0.101
SHP-0983,SUP-034,PRD-100,WH-07,Lagos,South Africa,London,United Kingdom,2024-06-11,2024-07-08,2024-07-08,0,Air,Emirates SkyCargo,Delivered,54,22194.0,0,0.72,low,0.228
SHP-0984,SUP-008,PRD-024,WH-01,Toronto,Mexico,Chicago,United States,2023-08-14,2023-08-19,2023-08-19,0,Road,XPO Logistics,Delivered,28,4449.2,0,0.29,low,0.088
SHP-0985,SUP-017,PRD-051,WH-15,Johannesburg,Egypt,Lagos,Nigeria,2022-07-27,2022-08-28,2022-08-28,0,Sea,MSC,Delivered,303,10483.8,0,0.28,low,0.085
SHP-0986,SUP-049,PRD-145,WH-03,Toronto,Canada,Toronto,Canada,2023-05-19,2023-05-24,2023-05-24,0,Air,FedEx,Delivered,282,18048.0,0,0.29,low,0.09
SHP-0987,SUP-038,PRD-114,WH-01,Dallas,Canada,Chicago,United States,2022-10-04,2022-10-07,2022-10-07,0,Sea,Maersk,Delivered,143,3660.8,0,0.31,low,0.095
SHP-0988,SUP-029,PRD-087,WH-02,Santiago,Colombia,Los Angeles,United States,2023-05-19,2023-05-29,2023-05-29,0,Road,XPO Logistics,Delivered,347,42386.05,0,0.53,low,0.169
SHP-0989,SUP-004,PRD-010,WH-11,Toronto,United States,Santiago,Chile,2022-01-02,2022-01-07,2022-01-07,0,Sea,MSC,Delivered,301,16013.2,0,0.21,low,0.065
SHP-0990,SUP-031,PRD-093,WH-05,New York,United States,Berlin,Germany,2024-04-09,2024-04-13,2024-04-16,3,Sea,Maersk,Delayed,125,900.0,1,0.67,medium,0.451
SHP-0991,SUP-029,PRD-086,WH-10,Lima,Colombia,Bogotá,Colombia,2024-04-24,2024-05-04,2024-05-05,1,Sea,Maersk,Delayed,130,2678.0,1,0.48,medium,0.299
SHP-0992,SUP-045,PRD-133,WH-04,London,Poland,Houston,United States,2023-09-11,2023-09-23,2023-09-23,0,Rail,Union Pacific,Delivered,149,2048.75,0,0.2,low,0.064
SHP-0993,SUP-035,PRD-105,WH-13,Nairobi,Kenya,Tokyo,Japan,2023-02-24,2023-03-22,2023-03-22,0,Air,DHL,Delivered,479,204054.0,0,0.24,low,0.075
SHP-0994,SUP-009,PRD-026,WH-02,Berlin,Poland,Los Angeles,United States,2023-12-19,2023-12-29,2023-12-29,0,Sea,CMA CGM,Delivered,466,15284.8,0,0.48,low,0.15
SHP-0995,SUP-043,PRD-128,WH-04,Singapore,Australia,Houston,United States,2022-03-24,2022-04-12,2022-04-12,0,Sea,MSC,Delivered,189,16443.0,0,0.11,low,0.036
SHP-0996,SUP-038,PRD-112,WH-01,Los Angeles,Canada,Chicago,United States,2022-10-26,2022-10-29,2022-10-29,0,Road,XPO Logistics,Delivered,32,985.6,0,0.2,low,0.062
SHP-0997,SUP-044,PRD-132,WH-08,Johannesburg,Nigeria,Amsterdam,Netherlands,2024-07-07,2024-07-28,2024-07-28,0,Sea,CMA CGM,Delivered,187,12566.4,0,0.14,low,0.046
SHP-0998,SUP-005,PRD-015,WH-15,Paris,Italy,Lagos,Nigeria,2024-06-16,2024-06-22,2024-06-22,0,Sea,CMA CGM,Delivered,419,9888.4,0,0.21,low,0.067
SHP-0999,SUP-050,PRD-150,WH-13,Seoul,Japan,Tokyo,Japan,2024-02-13,2024-03-02,2024-03-02,0,Sea,Maersk,Delivered,92,2447.2,0,0.88,low,0.281
SHP-1000,SUP-017,PRD-049,WH-12,Nairobi,Egypt,Singapore,Singapore,2022-11-01,2022-12-03,2022-12-03,0,Air,Emirates SkyCargo,Delivered,119,26775.0,0,0.18,low,0.055
SHP-1001,SUP-013,PRD-038,WH-03,Mumbai,Singapore,Toronto,Canada,2022-01-02,2022-01-22,2022-01-22,0,Air,Emirates SkyCargo,Delivered,267,57405.0,0,0.29,low,0.089
SHP-1002,SUP-019,PRD-056,WH-11,Santiago,Peru,Santiago,Chile,2023-11-20,2023-12-03,2023-12-03,0,Sea,MSC,Delivered,152,4620.8,0,0.52,low,0.166
SHP-1003,SUP-040,PRD-120,WH-02,Stockholm,United Kingdom,Los Angeles,United States,2024-12-14,2024-12-24,2025-01-01,8,Sea,MSC,Delayed,432,32227.2,1,0.83,high,0.72
SHP-1004,SUP-021,PRD-061,WH-12,Sydney,Australia,Singapore,Singapore,2024-09-16,2024-10-14,2024-10-14,0,Rail,Union Pacific,Delivered,46,3956.0,0,0.94,low,0.297
SHP-1005,SUP-025,PRD-074,WH-10,Buenos Aires,Brazil,Bogotá,Colombia,2023-04-03,2023-04-15,2023-05-06,21,Air,DHL,Delayed,377,131950.0,1,0.81,high,0.804
SHP-1006,SUP-029,PRD-086,WH-04,Santiago,Colombia,Houston,United States,2023-11-10,2023-11-20,2023-11-21,1,Road,J.B. Hunt,Delayed,53,1910.65,1,0.58,medium,0.329
SHP-1007,SUP-005,PRD-014,WH-03,Warsaw,Italy,Toronto,Canada,2022-11-12,2022-11-18,2022-11-18,0,Rail,Union Pacific,Delivered,500,30375.0,0,0.16,low,0.052
SHP-1008,SUP-025,PRD-073,WH-05,Santiago,Brazil,Berlin,Germany,2024-03-22,2024-04-03,2024-04-16,13,Road,XPO Logistics,Delayed,192,27686.4,1,0.7,high,0.771
SHP-1009,SUP-026,PRD-078,WH-12,Johannesburg,South Africa,Singapore,Singapore,2024-10-05,2024-10-26,2024-10-26,0,Sea,Maersk,Delivered,498,8764.8,0,0.64,low,0.198
SHP-1010,SUP-048,PRD-144,WH-11,São Paulo,Peru,Santiago,Chile,2022-01-05,2022-01-19,2022-01-20,1,Road,J.B. Hunt,Delayed,371,41552.0,1,0.33,medium,0.244
SHP-1011,SUP-048,PRD-143,WH-08,Lima,Peru,Amsterdam,Netherlands,2023-11-04,2023-11-18,2023-11-19,1,Rail,BNSF Railway,Delayed,20,2420.0,1,0.3,medium,0.235
SHP-1012,SUP-017,PRD-049,WH-12,Cairo,Egypt,Singapore,Singapore,2022-08-09,2022-09-10,2022-09-10,0,Road,XPO Logistics,Delivered,445,35043.75,0,0.23,low,0.07
SHP-1013,SUP-012,PRD-034,WH-04,Madrid,Spain,Houston,United States,2022-11-19,2022-11-26,2022-11-26,0,Road,XPO Logistics,Delivered,274,1342.6,0,0.53,low,0.165
SHP-1014,SUP-047,PRD-140,WH-01,Dallas,United States,Chicago,United States,2023-11-25,2023-12-02,2023-12-02,0,Road,DB Schenker,Delivered,203,14565.25,0,0.34,low,0.103
SHP-1015,SUP-025,PRD-074,WH-08,Santiago,Brazil,Amsterdam,Netherlands,2024-05-06,2024-05-18,2024-06-16,29,Sea,Maersk,Delayed,256,17920.0,1,0.69,high,0.768
SHP-1016,SUP-014,PRD-040,WH-10,São Paulo,Brazil,Bogotá,Colombia,2023-10-05,2023-10-21,2023-10-21,0,Sea,MSC,Delivered,372,23659.2,0,0.15,low,0.047
SHP-1017,SUP-021,PRD-063,WH-15,Sydney,Australia,Lagos,Nigeria,2024-12-22,2025-01-19,2025-01-25,6,Air,FedEx,Delayed,355,105790.0,1,0.66,high,0.583
SHP-1018,SUP-014,PRD-041,WH-01,Bogotá,Brazil,Chicago,United States,2023-11-06,2023-11-22,2023-11-22,0,Sea,MSC,Delivered,421,30901.4,0,0.26,low,0.08
SHP-1019,SUP-026,PRD-077,WH-05,Nairobi,South Africa,Berlin,Germany,2024-05-14,2024-06-04,2024-06-04,0,Road,J.B. Hunt,Delivered,114,15281.7,0,0.35,low,0.111
SHP-1020,SUP-015,PRD-044,WH-03,Paris,Germany,Toronto,Canada,2024-09-24,2024-09-30,2024-10-01,1,Sea,MSC,Delayed,162,12150.0,1,0.92,medium,0.443
SHP-1021,SUP-049,PRD-145,WH-11,Chicago,Canada,Santiago,Chile,2022-01-19,2022-01-24,2022-01-24,0,Road,DB Schenker,Delivered,192,4300.8,0,0.05,low,0.018
SHP-1022,SUP-036,PRD-108,WH-06,Lagos,Kenya,Paris,France,2022-10-30,2022-11-19,2022-11-26,7,Sea,CMA CGM,Delayed,220,16456.0,1,0.92,high,0.712
SHP-1023,SUP-042,PRD-126,WH-07,Buenos Aires,Peru,London,United Kingdom,2024-06-09,2024-06-22,2024-06-22,0,Air,Emirates SkyCargo,Delivered,322,21574.0,0,0.51,low,0.163
SHP-1024,SUP-039,PRD-116,WH-01,Atlanta,Mexico,Chicago,United States,2023-11-13,2023-11-18,2023-11-20,2,Rail,DB Cargo,Delayed,262,31505.5,1,0.6,medium,0.378
SHP-1025,SUP-032,PRD-095,WH-06,Nairobi,Kenya,Paris,France,2023-04-02,2023-05-06,2023-05-09,3,Air,DHL,Delayed,362,104980.0,1,0.62,medium,0.431
SHP-1026,SUP-022,PRD-065,WH-02,São Paulo,Chile,Los Angeles,United States,2024-12-22,2025-01-09,2025-01-10,1,Road,XPO Logistics,Delayed,223,24273.55,1,0.05,medium,0.163
SHP-1027,SUP-005,PRD-013,WH-01,Warsaw,Italy,Chicago,United States,2022-02-03,2022-02-09,2022-02-09,0,Road,J.B. Hunt,Delivered,423,19246.5,0,0.14,low,0.046
SHP-1028,SUP-043,PRD-129,WH-12,Singapore,Australia,Singapore,Singapore,2023-03-14,2023-04-02,2023-04-02,0,Road,XPO Logistics,Delivered,493,65051.35,0,0.35,low,0.108
SHP-1029,SUP-041,PRD-123,WH-04,Seoul,India,Houston,United States,2023-10-11,2023-10-30,2023-10-30,0,Rail,DB Cargo,Delivered,70,5775.0,0,0.09,low,0.03
SHP-1030,SUP-050,PRD-150,WH-03,Seoul,Japan,Toronto,Canada,2023-08-22,2023-09-09,2023-09-25,16,Air,DHL,Delayed,411,54663.0,1,0.93,high,0.846
SHP-1031,SUP-025,PRD-075,WH-06,São Paulo,Brazil,Paris,France,2022-06-06,2022-06-18,2022-06-18,0,Air,DHL,Delivered,53,15847.0,0,0.88,low,0.275
SHP-1032,SUP-023,PRD-067,WH-13,Singapore,India,Tokyo,Japan,2023-11-23,2023-12-16,2023-12-20,4,Road,DB Schenker,Delayed,281,27144.6,1,0.39,medium,0.407
SHP-1033,SUP-046,PRD-138,WH-03,Tokyo,India,Toronto,Canada,2023-12-31,2024-01-20,2024-01-20,0,Sea,MSC,Delivered,432,41040.0,0,0.11,low,0.036
SHP-1034,SUP-022,PRD-066,WH-09,Lima,Chile,São Paulo,Brazil,2022-06-26,2022-07-14,2022-07-15,1,Sea,CMA CGM,Delayed,293,18341.8,1,0.11,medium,0.181
SHP-1035,SUP-044,PRD-131,WH-14,Nairobi,Nigeria,Johannesburg,South Africa,2024-03-08,2024-03-29,2024-03-29,0,Road,DB Schenker,Delivered,128,358.4,0,0.1,low,0.034
SHP-1036,SUP-044,PRD-132,WH-13,Accra,Nigeria,Tokyo,Japan,2022-05-18,2022-06-08,2022-06-08,0,Road,DB Schenker,Delivered,305,35868.0,0,0.28,low,0.088
SHP-1037,SUP-030,PRD-089,WH-04,Mumbai,Japan,Houston,United States,2022-10-19,2022-11-06,2022-12-06,30,Sea,MSC,Delayed,403,3868.8,1,0.9,high,0.833
SHP-1038,SUP-026,PRD-077,WH-15,Lagos,South Africa,Lagos,Nigeria,2022-07-16,2022-08-06,2022-08-06,0,Air,DHL,Delivered,262,100346.0,0,0.5,low,0.156
SHP-1039,SUP-040,PRD-120,WH-02,Paris,United Kingdom,Los Angeles,United States,2022-03-08,2022-03-18,2022-03-18,0,Sea,MSC,Delivered,170,12682.0,0,0.66,low,0.209
SHP-1040,SUP-010,PRD-028,WH-09,Toronto,Mexico,São Paulo,Brazil,2023-06-13,2023-06-16,2023-06-16,0,Sea,MSC,Delivered,58,127.6,0,0.34,low,0.103
SHP-1041,SUP-029,PRD-085,WH-05,Bogotá,Colombia,Berlin,Germany,2023-09-07,2023-09-17,2023-09-18,1,Air,DHL,Delayed,465,120900.0,1,0.39,medium,0.272
SHP-1042,SUP-039,PRD-117,WH-07,Los Angeles,Mexico,London,United Kingdom,2023-11-11,2023-11-16,2023-11-16,0,Air,DHL,Delivered,318,159000.0,0,0.59,low,0.185
SHP-1043,SUP-020,PRD-058,WH-03,Ho Chi Minh City,Singapore,Toronto,Canada,2022-06-13,2022-07-11,2022-07-11,0,Sea,CMA CGM,Delivered,299,22544.6,0,0.14,low,0.046
SHP-1044,SUP-040,PRD-120,WH-01,Paris,United Kingdom,Chicago,United States,2024-04-06,2024-04-16,2024-05-03,17,Road,DB Schenker,Delayed,399,52089.45,1,0.67,high,0.762
SHP-1045,SUP-006,PRD-016,WH-07,São Paulo,Peru,London,United Kingdom,2022-08-07,2022-08-24,2022-09-04,11,Air,DHL,Delayed,322,24472.0,1,0.93,high,0.841
SHP-1046,SUP-021,PRD-061,WH-04,Seoul,Australia,Houston,United States,2023-01-15,2023-02-12,2023-02-26,14,Air,DHL,Delayed,393,135192.0,1,0.86,high,0.823
SHP-1047,SUP-015,PRD-045,WH-14,Amsterdam,Germany,Johannesburg,South Africa,2024-11-19,2024-11-25,2024-11-25,0,Air,Emirates SkyCargo,Delivered,141,34968.0,0,0.67,low,0.223
SHP-1048,SUP-019,PRD-057,WH-08,Santiago,Peru,Amsterdam,Netherlands,2023-01-30,2023-02-12,2023-02-13,1,Rail,Union Pacific,Delayed,486,3402.0,1,0.52,medium,0.311
SHP-1049,SUP-023,PRD-067,WH-13,Sydney,India,Tokyo,Japan,2023-06-07,2023-06-30,2023-06-30,0,Rail,Union Pacific,Delivered,322,22218.0,0,0.41,low,0.133
SHP-1050,SUP-022,PRD-066,WH-11,Lima,Chile,Santiago,Chile,2023-01-13,2023-01-31,2023-01-31,0,Rail,DB Cargo,Delivered,87,6807.75,0,0.26,low,0.081
SHP-1051,SUP-020,PRD-058,WH-12,Tokyo,Singapore,Singapore,Singapore,2022-11-04,2022-12-02,2022-12-02,0,Sea,CMA CGM,Delivered,76,5730.4,0,0.3,low,0.094
SHP-1052,SUP-002,PRD-005,WH-15,Nairobi,Ghana,Lagos,Nigeria,2023-02-27,2023-03-26,2023-03-29,3,Air,FedEx,Delayed,186,42408.0,1,0.64,medium,0.437
SHP-1053,SUP-030,PRD-090,WH-03,Singapore,Japan,Toronto,Canada,2023-02-17,2023-03-07,2023-03-10,3,Sea,CMA CGM,Delayed,144,11980.8,1,0.8,medium,0.488
SHP-1054,SUP-023,PRD-068,WH-12,Ho Chi Minh City,India,Singapore,Singapore,2022-01-07,2022-01-30,2022-02-03,4,Road,J.B. Hunt,Delayed,254,20891.5,1,0.51,medium,0.443
SHP-1055,SUP-018,PRD-053,WH-06,Madrid,Poland,Paris,France,2022-10-16,2022-10-22,2022-10-23,1,Road,DB Schenker,Delayed,422,9009.7,1,0.58,medium,0.329
SHP-1056,SUP-006,PRD-018,WH-05,Bogotá,Peru,Berlin,Germany,2023-09-13,2023-09-30,2023-10-08,8,Sea,MSC,Delayed,158,13177.2,1,0.7,high,0.682
SHP-1057,SUP-019,PRD-056,WH-11,São Paulo,Peru,Santiago,Chile,2023-04-26,2023-05-09,2023-05-21,12,Road,J.B. Hunt,Delayed,498,26493.6,1,0.39,high,0.677
SHP-1058,SUP-023,PRD-069,WH-04,Ho Chi Minh City,India,Houston,United States,2022-07-22,2022-08-14,2022-08-14,0,Road,J.B. Hunt,Delivered,226,34013.0,0,0.36,low,0.118
SHP-1059,SUP-041,PRD-121,WH-02,Ho Chi Minh City,India,Los Angeles,United States,2023-06-01,2023-06-20,2023-06-20,0,Sea,CMA CGM,Delivered,458,41403.2,0,0.23,low,0.072
SHP-1060,SUP-039,PRD-115,WH-08,Vancouver,Mexico,Amsterdam,Netherlands,2024-12-18,2024-12-23,2025-01-01,9,Sea,CMA CGM,Delayed,414,6624.0,1,0.52,high,0.669
SHP-1061,SUP-041,PRD-122,WH-12,Singapore,India,Singapore,Singapore,2024-11-24,2024-12-13,2024-12-13,0,Air,FedEx,Delivered,320,102080.0,0,0.11,low,0.036
SHP-1062,SUP-031,PRD-093,WH-07,New York,United States,London,United Kingdom,2022-07-16,2022-07-20,2022-07-20,0,Sea,MSC,Delivered,202,1454.4,0,0.79,low,0.252
SHP-1063,SUP-021,PRD-063,WH-04,Singapore,Australia,Houston,United States,2023-04-12,2023-05-10,2023-05-18,8,Rail,DB Cargo,Delayed,230,17135.0,1,0.91,high,0.748
SHP-1064,SUP-018,PRD-053,WH-03,Paris,Poland,Toronto,Canada,2022-07-30,2022-08-05,2022-08-05,0,Sea,Maersk,Delivered,133,1622.6,0,0.57,low,0.181
SHP-1065,SUP-019,PRD-056,WH-10,São Paulo,Peru,Bogotá,Colombia,2024-11-04,2024-11-17,2024-11-17,0,Road,DB Schenker,Delivered,477,25376.4,0,0.41,low,0.133
SHP-1066,SUP-027,PRD-079,WH-15,Paris,Germany,Lagos,Nigeria,2022-07-11,2022-07-21,2022-07-21,0,Sea,CMA CGM,Delivered,500,49800.0,0,0.58,low,0.181
SHP-1067,SUP-004,PRD-011,WH-09,Toronto,United States,São Paulo,Brazil,2022-01-14,2022-01-19,2022-01-19,0,Rail,Union Pacific,Delivered,474,26307.0,0,0.15,low,0.047
SHP-1068,SUP-008,PRD-024,WH-07,Houston,Mexico,London,United Kingdom,2024-11-28,2024-12-03,2024-12-03,0,Sea,CMA CGM,Delivered,104,9443.2,0,0.06,low,0.019
SHP-1069,SUP-009,PRD-027,WH-15,Berlin,Poland,Lagos,Nigeria,2022-10-24,2022-11-03,2022-11-04,1,Road,XPO Logistics,Delayed,87,4263.0,1,0.44,medium,0.283
SHP-1070,SUP-006,PRD-018,WH-05,Buenos Aires,Peru,Berlin,Germany,2022-10-03,2022-10-20,2022-10-29,9,Sea,MSC,Delayed,447,37279.8,1,0.86,high,0.775
SHP-1071,SUP-014,PRD-042,WH-10,Buenos Aires,Brazil,Bogotá,Colombia,2024-08-28,2024-09-13,2024-09-14,1,Air,FedEx,Delayed,75,29100.0,1,0.08,medium,0.171
SHP-1072,SUP-014,PRD-040,WH-10,Buenos Aires,Brazil,Bogotá,Colombia,2022-12-27,2023-01-12,2023-01-13,1,Road,J.B. Hunt,Delayed,291,32388.3,1,0.33,medium,0.246
SHP-1073,SUP-042,PRD-126,WH-03,Santiago,Peru,Toronto,Canada,2022-11-19,2022-12-02,2022-12-02,0,Road,J.B. Hunt,Delivered,310,7269.5,0,0.41,low,0.133
SHP-1074,SUP-034,PRD-101,WH-05,Accra,South Africa,Berlin,Germany,2024-06-30,2024-07-27,2024-07-28,1,Road,XPO Logistics,Delayed,120,20286.0,1,0.77,medium,0.388
SHP-1075,SUP-030,PRD-090,WH-15,Tokyo,Japan,Lagos,Nigeria,2022-08-25,2022-09-12,2022-09-13,1,Sea,Maersk,Delayed,306,25459.2,1,0.79,medium,0.395
SHP-1076,SUP-045,PRD-135,WH-07,Berlin,Poland,London,United Kingdom,2024-11-26,2024-12-08,2024-12-08,0,Road,XPO Logistics,Delivered,143,11661.65,0,0.32,low,0.1
SHP-1077,SUP-038,PRD-114,WH-06,Los Angeles,Canada,Paris,France,2023-05-10,2023-05-13,2023-05-14,1,Air,FedEx,Delayed,190,24320.0,1,0.21,medium,0.21
SHP-1078,SUP-016,PRD-046,WH-12,Cairo,Kenya,Singapore,Singapore,2022-12-21,2023-01-14,2023-01-15,1,Sea,CMA CGM,Delayed,299,7774.0,1,0.67,medium,0.358
SHP-1079,SUP-026,PRD-077,WH-05,Nairobi,South Africa,Berlin,Germany,2023-11-23,2023-12-14,2023-12-18,4,Road,J.B. Hunt,Delayed,373,50000.65,1,0.36,medium,0.394
SHP-1080,SUP-049,PRD-145,WH-02,New York,Canada,Los Angeles,United States,2022-12-04,2022-12-09,2022-12-09,0,Road,J.B. Hunt,Delivered,61,1366.4,0,0.07,low,0.024
SHP-1081,SUP-017,PRD-050,WH-15,Cairo,Egypt,Lagos,Nigeria,2024-12-20,2025-01-21,2025-01-22,1,Sea,MSC,Delayed,364,8881.6,1,0.08,medium,0.17
SHP-1082,SUP-038,PRD-114,WH-09,Atlanta,Canada,São Paulo,Brazil,2024-10-20,2024-10-23,2024-10-23,0,Sea,MSC,Delivered,271,6937.6,0,0.21,low,0.065
SHP-1083,SUP-007,PRD-019,WH-03,Atlanta,Canada,Toronto,Canada,2024-10-23,2024-10-27,2024-10-27,0,Air,FedEx,Delivered,260,114400.0,0,0.36,low,0.116
SHP-1084,SUP-033,PRD-098,WH-01,Chicago,Mexico,Chicago,United States,2023-10-13,2023-10-17,2023-10-17,0,Sea,MSC,Delivered,390,14976.0,0,0.5,low,0.158
SHP-1085,SUP-039,PRD-115,WH-11,Dallas,Mexico,Santiago,Chile,2022-11-17,2022-11-22,2022-11-23,1,Road,DB Schenker,Delayed,178,4984.0,1,0.6,medium,0.333
SHP-1086,SUP-041,PRD-122,WH-12,Shanghai,India,Singapore,Singapore,2022-10-14,2022-11-02,2022-11-02,0,Sea,MSC,Delivered,336,21436.8,0,0.16,low,0.051
SHP-1087,SUP-002,PRD-006,WH-05,Lagos,Ghana,Berlin,Germany,2022-10-28,2022-11-24,2022-11-29,5,Air,Emirates SkyCargo,Delayed,488,121024.0,1,0.51,medium,0.488
SHP-1088,SUP-001,PRD-002,WH-07,Lagos,Nigeria,London,United Kingdom,2024-08-28,2024-09-23,2024-09-23,0,Sea,MSC,Delivered,387,19969.2,0,0.58,low,0.184
SHP-1089,SUP-039,PRD-117,WH-02,Dallas,Mexico,Los Angeles,United States,2024-10-05,2024-10-10,2024-10-10,0,Road,DB Schenker,Delivered,391,68425.0,0,0.4,low,0.128
SHP-1090,SUP-041,PRD-123,WH-03,Sydney,India,Toronto,Canada,2022-11-25,2022-12-14,2022-12-14,0,Sea,CMA CGM,Delivered,452,29832.0,0,0.21,low,0.066
SHP-1091,SUP-019,PRD-055,WH-02,Bogotá,Peru,Los Angeles,United States,2022-06-18,2022-07-01,2022-07-02,1,Rail,BNSF Railway,Delayed,219,7774.5,1,0.4,medium,0.275
SHP-1092,SUP-050,PRD-149,WH-03,Shanghai,Japan,Toronto,Canada,2023-01-18,2023-02-05,2023-02-12,7,Sea,MSC,Delayed,118,1581.2,1,0.94,high,0.714
SHP-1093,SUP-049,PRD-145,WH-08,Los Angeles,Canada,Amsterdam,Netherlands,2024-08-20,2024-08-25,2024-08-25,0,Sea,MSC,Delivered,282,3609.6,0,0.22,low,0.069
SHP-1094,SUP-039,PRD-117,WH-01,Houston,Mexico,Chicago,United States,2022-08-12,2022-08-17,2022-08-17,0,Sea,Maersk,Delivered,445,44500.0,0,0.64,low,0.2
SHP-1095,SUP-027,PRD-081,WH-07,Milan,Germany,London,United Kingdom,2022-05-07,2022-05-17,2022-05-17,0,Sea,CMA CGM,Delivered,49,793.8,0,0.65,low,0.202
SHP-1096,SUP-024,PRD-070,WH-02,Mumbai,Indonesia,Los Angeles,United States,2023-03-04,2023-03-26,2023-03-26,0,Sea,CMA CGM,Delivered,181,14335.2,0,0.92,low,0.294
SHP-1097,SUP-011,PRD-032,WH-01,Buenos Aires,Brazil,Chicago,United States,2024-12-15,2024-12-26,2024-12-26,0,Road,XPO Logistics,In Transit,298,13454.7,0,0.36,low,0.118
SHP-1098,SUP-017,PRD-049,WH-15,Lagos,Egypt,Lagos,Nigeria,2024-10-05,2024-11-06,2024-11-07,1,Air,DHL,Delayed,40,9000.0,1,0.31,medium,0.239
SHP-1099,SUP-003,PRD-009,WH-06,Paris,Italy,Paris,France,2024-10-31,2024-11-05,2024-11-05,0,Rail,Union Pacific,Delivered,68,7803.0,0,0.19,low,0.06
SHP-1100,SUP-038,PRD-113,WH-06,Chicago,Canada,Paris,France,2022-01-22,2022-01-25,2022-01-25,0,Air,DHL,Delivered,320,146240.0,0,0.08,low,0.026
SHP-1101,SUP-032,PRD-094,WH-05,Accra,Kenya,Berlin,Germany,2024-12-08,2025-01-11,2025-01-11,0,Air,FedEx,In Transit,190,25460.0,0,0.49,low,0.157
SHP-1102,SUP-048,PRD-143,WH-02,Bogotá,Peru,Los Angeles,United States,2022-09-03,2022-09-17,2022-09-17,0,Rail,BNSF Railway,Delivered,368,44528.0,0,0.11,low,0.033
SHP-1103,SUP-029,PRD-087,WH-03,Buenos Aires,Colombia,Toronto,Canada,2024-10-26,2024-11-05,2024-11-07,2,Road,DB Schenker,Delayed,75,9161.25,1,0.51,medium,0.353
SHP-1104,SUP-020,PRD-058,WH-14,Singapore,Singapore,Johannesburg,South Africa,2023-12-04,2024-01-01,2024-01-01,0,Sea,MSC,Delivered,119,8972.6,0,0.1,low,0.034
SHP-1105,SUP-049,PRD-145,WH-04,Toronto,Canada,Houston,United States,2023-11-11,2023-11-16,2023-11-16,0,Air,DHL,Delivered,376,24064.0,0,0.27,low,0.084
SHP-1106,SUP-049,PRD-146,WH-03,Dallas,Canada,Toronto,Canada,2022-03-29,2022-04-03,2022-04-03,0,Road,DB Schenker,Delivered,141,5132.4,0,0.2,low,0.063
SHP-1107,SUP-031,PRD-092,WH-11,Chicago,United States,Santiago,Chile,2024-11-29,2024-12-03,2024-12-03,0,Air,DHL,Delivered,500,96000.0,0,0.66,low,0.213
SHP-1108,SUP-017,PRD-049,WH-06,Nairobi,Egypt,Paris,France,2024-03-10,2024-04-11,2024-04-11,0,Road,XPO Logistics,Delivered,217,17088.75,0,0.1,low,0.031
SHP-1109,SUP-035,PRD-103,WH-08,Lagos,Kenya,Amsterdam,Netherlands,2022-07-24,2022-08-19,2022-08-19,0,Air,FedEx,Delivered,202,66256.0,0,0.07,low,0.024
SHP-1110,SUP-033,PRD-099,WH-06,Toronto,Mexico,Paris,France,2024-06-12,2024-06-16,2024-06-16,0,Road,DB Schenker,Delivered,410,50655.5,0,0.52,low,0.164
SHP-1111,SUP-013,PRD-039,WH-02,Ho Chi Minh City,Singapore,Los Angeles,United States,2023-08-18,2023-09-07,2023-09-08,1,Rail,DB Cargo,Delayed,426,45262.5,1,0.21,medium,0.21
